cep;dados_cep
59152780;"{""uf"": ""RN"", ""cep"": ""59152-780"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nova Parnamirim"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Avenida Gandhi"", ""complemento"": """"}"
59129800;"{""uf"": ""RN"", ""cep"": ""59129-800"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Martinho"", ""complemento"": """"}"
59073220;"{""uf"": ""RN"", ""cep"": ""59073-220"", ""gia"": """", ""ibge"": """", ""bairro"": ""Planalto"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Mirassol"", ""complemento"": """"}"
59010370;"{""uf"": ""RN"", ""cep"": ""59010-370"", ""gia"": """", ""ibge"": """", ""bairro"": ""Rocas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Décio Fonseca"", ""complemento"": """"}"
59072590;"{""uf"": ""RN"", ""cep"": ""59072-590"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Dantas Barreto"", ""complemento"": """"}"
59071040;"{""uf"": ""RN"", ""cep"": ""59071-040"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade da Esperança"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Jaguaribe"", ""complemento"": """"}"
59127380;"{""uf"": ""RN"", ""cep"": ""59127-380"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Planalto da Borborema"", ""complemento"": """"}"
59050051;"{""uf"": ""RN"", ""cep"": ""59050-051"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Prefeito Gentil Ferreira"", ""complemento"": """"}"
59062250;"{""uf"": ""RN"", ""cep"": ""59062-250"", ""gia"": """", ""ibge"": """", ""bairro"": ""Bom Pastor"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Amintas Barros - até 481/482"", ""complemento"": """"}"
59133420;"{""uf"": ""RN"", ""cep"": ""59133-420"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Primavera"", ""complemento"": """"}"
59092030;"{""uf"": ""RN"", ""cep"": ""59092-030"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Praia de Camboinhas"", ""complemento"": """"}"
59114235;"{""uf"": ""RN"", ""cep"": ""59114-235"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Onézimo Fernandes Maia"", ""complemento"": """"}"
59064760;"{""uf"": ""RN"", ""cep"": ""59064-760"", ""gia"": """", ""ibge"": """", ""bairro"": ""Candelária"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Alameda Colombiana"", ""complemento"": """"}"
59035330;"{""uf"": ""RN"", ""cep"": ""59035-330"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Vila São Vicente de Paula"", ""complemento"": """"}"
59125410;"{""uf"": ""RN"", ""cep"": ""59125-410"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Castelo Branco"", ""complemento"": """"}"
59075190;"{""uf"": ""RN"", ""cep"": ""59075-190"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Coronel Santos"", ""complemento"": """"}"
59068350;"{""uf"": ""RN"", ""cep"": ""59068-350"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pitimbu"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Rio Pardo"", ""complemento"": """"}"
59010460;"{""uf"": ""RN"", ""cep"": ""59010-460"", ""gia"": """", ""ibge"": """", ""bairro"": ""Santos Reis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua da Liberdade"", ""complemento"": """"}"
59015410;"{""uf"": ""RN"", ""cep"": ""59015-410"", ""gia"": """", ""ibge"": """", ""bairro"": ""Tirol"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua José Ovídio do Vale"", ""complemento"": """"}"
59070400;"{""uf"": ""RN"", ""cep"": ""59070-400"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade da Esperança"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Capitão-mor Gouveia - de 1882 a 2598 - lado par"", ""complemento"": """"}"
59012060;"{""uf"": ""RN"", ""cep"": ""59012-060"", ""gia"": """", ""ibge"": """", ""bairro"": ""Rocas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Pereira Simões"", ""complemento"": """"}"
59037010;"{""uf"": ""RN"", ""cep"": ""59037-010"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Elviro Carrilho"", ""complemento"": """"}"
59114312;"{""uf"": ""RN"", ""cep"": ""59114-312"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Maranguape - de 3569/3570 a 4539/4540"", ""complemento"": """"}"
59052450;"{""uf"": ""RN"", ""cep"": ""59052-450"", ""gia"": """", ""ibge"": """", ""bairro"": ""Dix-Sept Rosado"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Severino Soares"", ""complemento"": """"}"
59054440;"{""uf"": ""RN"", ""cep"": ""59054-440"", ""gia"": """", ""ibge"": """", ""bairro"": ""Dix-Sept Rosado"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Escritora Myriam Coeli"", ""complemento"": """"}"
59020035;"{""uf"": ""RN"", ""cep"": ""59020-035"", ""gia"": """", ""ibge"": """", ""bairro"": ""Petrópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Marechal Floriano Peixoto"", ""complemento"": """"}"
59074844;"{""uf"": ""RN"", ""cep"": ""59074-844"", ""gia"": """", ""ibge"": """", ""bairro"": ""Guarapes"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Francisco Canindé da Silva"", ""complemento"": """"}"
59108060;"{""uf"": ""RN"", ""cep"": ""59108-060"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Cascavel"", ""complemento"": """"}"
59072210;"{""uf"": ""RN"", ""cep"": ""59072-210"", ""gia"": """", ""ibge"": """", ""bairro"": ""Felipe Camarão"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Carlos"", ""complemento"": """"}"
59030590;"{""uf"": ""RN"", ""cep"": ""59030-590"", ""gia"": """", ""ibge"": """", ""bairro"": ""Barro Vermelho"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Uruassu"", ""complemento"": """"}"
59124510;"{""uf"": ""RN"", ""cep"": ""59124-510"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Uruana"", ""complemento"": """"}"
59064130;"{""uf"": ""RN"", ""cep"": ""59064-130"", ""gia"": """", ""ibge"": """", ""bairro"": ""Candelária"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Professor Hermógenes Medeiros"", ""complemento"": """"}"
59070370;"{""uf"": ""RN"", ""cep"": ""59070-370"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade da Esperança"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Olinda"", ""complemento"": """"}"
59040474;"{""uf"": ""RN"", ""cep"": ""59040-474"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Francisco Alves"", ""complemento"": """"}"
59012320;"{""uf"": ""RN"", ""cep"": ""59012-320"", ""gia"": """", ""ibge"": """", ""bairro"": ""Petrópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Manoel Machado"", ""complemento"": """"}"
59110350;"{""uf"": ""RN"", ""cep"": ""59110-350"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Siderópolis"", ""complemento"": """"}"
59074828;"{""uf"": ""RN"", ""cep"": ""59074-828"", ""gia"": """", ""ibge"": """", ""bairro"": ""Guarapes"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São José (Conj. Dinarte Mariz)"", ""complemento"": """"}"
59148900;"{""uf"": ""RN"", ""cep"": ""59148-900"", ""gia"": """", ""ibge"": """", ""bairro"": ""Emaús"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Estrada para CATRE s/n  Base Aérea de Natal"", ""complemento"": """"}"
59112250;"{""uf"": ""RN"", ""cep"": ""59112-250"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Hidrolândia"", ""complemento"": """"}"
59078410;"{""uf"": ""RN"", ""cep"": ""59078-410"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua General Felizardo Brito"", ""complemento"": """"}"
59073356;"{""uf"": ""RN"", ""cep"": ""59073-356"", ""gia"": """", ""ibge"": """", ""bairro"": ""Planalto"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Francisco Eduardo"", ""complemento"": """"}"
59054090;"{""uf"": ""RN"", ""cep"": ""59054-090"", ""gia"": """", ""ibge"": """", ""bairro"": ""Dix-Sept Rosado"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Joaquim"", ""complemento"": """"}"
59124400;"{""uf"": ""RN"", ""cep"": ""59124-400"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Itapetinga - até 763 - lado ímpar"", ""complemento"": """"}"
59020265;"{""uf"": ""RN"", ""cep"": ""59020-265"", ""gia"": """", ""ibge"": """", ""bairro"": ""Tirol"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Afonso Pena - de 909/910 ao fim"", ""complemento"": """"}"
59122491;"{""uf"": ""RN"", ""cep"": ""59122-491"", ""gia"": """", ""ibge"": """", ""bairro"": ""Redinha"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Bela Vista"", ""complemento"": """"}"
59955000;"{""uf"": ""RN"", ""cep"": ""59955-000"", ""gia"": """", ""ibge"": """", ""bairro"": """", ""unidade"": """", ""localidade"": ""Tenente Ananias"", ""logradouro"": """", ""complemento"": """"}"
59088480;"{""uf"": ""RN"", ""cep"": ""59088-480"", ""gia"": """", ""ibge"": """", ""bairro"": ""Neópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Piracema"", ""complemento"": """"}"
59094580;"{""uf"": ""RN"", ""cep"": ""59094-580"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Praia de Alagamar"", ""complemento"": """"}"
59108331;"{""uf"": ""RN"", ""cep"": ""59108-331"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Pedra Branca"", ""complemento"": """"}"
59129308;"{""uf"": ""RN"", ""cep"": ""59129-308"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Luiz Júlio (Lot J Sarney)"", ""complemento"": """"}"
59120500;"{""uf"": ""RN"", ""cep"": ""59120-500"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua do Limoeiro"", ""complemento"": """"}"
59145270;"{""uf"": ""RN"", ""cep"": ""59145-270"", ""gia"": """", ""ibge"": """", ""bairro"": ""Passagem de Areia"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Rua Ana Vasconcelos"", ""complemento"": """"}"
59122044;"{""uf"": ""RN"", ""cep"": ""59122-044"", ""gia"": """", ""ibge"": """", ""bairro"": ""Redinha"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Alto da Torre"", ""complemento"": """"}"
59088760;"{""uf"": ""RN"", ""cep"": ""59088-760"", ""gia"": """", ""ibge"": """", ""bairro"": ""Neópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Doutora Mirian Pinheiro Vieira de Sousa"", ""complemento"": """"}"
59022530;"{""uf"": ""RN"", ""cep"": ""59022-530"", ""gia"": """", ""ibge"": """", ""bairro"": ""Barro Vermelho"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Doutor Múcio Galvão"", ""complemento"": """"}"
59074430;"{""uf"": ""RN"", ""cep"": ""59074-430"", ""gia"": """", ""ibge"": """", ""bairro"": ""Felipe Camarão"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua do Fio"", ""complemento"": """"}"
59114750;"{""uf"": ""RN"", ""cep"": ""59114-750"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Indiana"", ""complemento"": """"}"
59010500;"{""uf"": ""RN"", ""cep"": ""59010-500"", ""gia"": """", ""ibge"": """", ""bairro"": ""Santos Reis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Coronel Flamínio"", ""complemento"": """"}"
59014490;"{""uf"": ""RN"", ""cep"": ""59014-490"", ""gia"": """", ""ibge"": """", ""bairro"": ""Tirol"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Desembargador Floriano Cavalcante"", ""complemento"": """"}"
59032080;"{""uf"": ""RN"", ""cep"": ""59032-080"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Seca"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Antônio Glicério"", ""complemento"": """"}"
59054680;"{""uf"": ""RN"", ""cep"": ""59054-680"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua da Aurora"", ""complemento"": """"}"
59067435;"{""uf"": ""RN"", ""cep"": ""59067-435"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pitimbu"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Caju-Açu (Cidade Satélite)"", ""complemento"": """"}"
59042110;"{""uf"": ""RN"", ""cep"": ""59042-110"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nordeste"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Alfredo Edeltrudes"", ""complemento"": """"}"
59054970;"{""uf"": ""RN"", ""cep"": ""59054-970"", ""gia"": """", ""ibge"": """", ""bairro"": ""Dix-Sept Rosado"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Bernardo Vieira 1690  AGF Bernardo Vieira"", ""complemento"": """"}"
59400000;"{""uf"": ""RN"", ""cep"": ""59400-000"", ""gia"": """", ""ibge"": """", ""bairro"": """", ""unidade"": """", ""localidade"": ""São Tomé"", ""logradouro"": """", ""complemento"": """"}"
59127400;"{""uf"": ""RN"", ""cep"": ""59127-400"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Serra de Santana"", ""complemento"": """"}"
59120090;"{""uf"": ""RN"", ""cep"": ""59120-090"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Santa Inês"", ""complemento"": """"}"
59124080;"{""uf"": ""RN"", ""cep"": ""59124-080"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Bambuí"", ""complemento"": """"}"
59086270;"{""uf"": ""RN"", ""cep"": ""59086-270"", ""gia"": """", ""ibge"": """", ""bairro"": ""Neópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Miguel dos Milagres"", ""complemento"": """"}"
59074380;"{""uf"": ""RN"", ""cep"": ""59074-380"", ""gia"": """", ""ibge"": """", ""bairro"": ""Felipe Camarão"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Santa Joana DArc"", ""complemento"": """"}"
59132300;"{""uf"": ""RN"", ""cep"": ""59132-300"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua do Malhado (Cj Prq das Dunas)"", ""complemento"": """"}"
59114056;"{""uf"": ""RN"", ""cep"": ""59114-056"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Beija-Flor"", ""complemento"": """"}"
59068260;"{""uf"": ""RN"", ""cep"": ""59068-260"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pitimbu"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Rio Guaíba"", ""complemento"": """"}"
59104224;"{""uf"": ""RN"", ""cep"": ""59104-224"", ""gia"": """", ""ibge"": """", ""bairro"": ""Igapó"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Vila Santo Antônio"", ""complemento"": """"}"
59082040;"{""uf"": ""RN"", ""cep"": ""59082-040"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Doutor Pedro Segundo de Araújo"", ""complemento"": """"}"
59025170;"{""uf"": ""RN"", ""cep"": ""59025-170"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade Alta"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Apodi - até 301/302"", ""complemento"": """"}"
59139470;"{""uf"": ""RN"", ""cep"": ""59139-470"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Roldão Augusto Botelho"", ""complemento"": """"}"
59056165;"{""uf"": ""RN"", ""cep"": ""59056-165"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Romualdo Galvão - de 1669 a 2285 - lado ímpar"", ""complemento"": """"}"
59114083;"{""uf"": ""RN"", ""cep"": ""59114-083"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Lustosa"", ""complemento"": """"}"
59040480;"{""uf"": ""RN"", ""cep"": ""59040-480"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Doutor Mário Negócio"", ""complemento"": """"}"
59129760;"{""uf"": ""RN"", ""cep"": ""59129-760"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Geraldo"", ""complemento"": """"}"
59115571;"{""uf"": ""RN"", ""cep"": ""59115-571"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Recanto das Princesas"", ""complemento"": """"}"
59151903;"{""uf"": ""RN"", ""cep"": ""59151-903"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nova Parnamirim"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Avenida Ayrton Senna 1823  Itamarati"", ""complemento"": """"}"
59030410;"{""uf"": ""RN"", ""cep"": ""59030-410"", ""gia"": """", ""ibge"": """", ""bairro"": ""Barro Vermelho"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Aurélio Pinheiro"", ""complemento"": """"}"
59014110;"{""uf"": ""RN"", ""cep"": ""59014-110"", ""gia"": """", ""ibge"": """", ""bairro"": ""Areia Preta"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Vereador João Soares de Araújo"", ""complemento"": """"}"
59120010;"{""uf"": ""RN"", ""cep"": ""59120-010"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Mataripe"", ""complemento"": """"}"
59094290;"{""uf"": ""RN"", ""cep"": ""59094-290"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Praia da Mochila"", ""complemento"": """"}"
